UF;Tipo Crime;Ano;Mês;Ocorrências
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2017;7;6
Rio Grande do Sul;Tentativa de homicídio;2017;7;298
Rio Grande do Sul;Estupro;2017;8;136
Rio Grande do Sul;Furto de veículo;2017;8;1325
Rio Grande do Sul;Homicídio doloso;2017;8;180
Rio Grande do Sul;Lesão corporal seguida de morte;2017;8;3
Rio Grande do Sul;Roubo a instituição financeira;2017;8;4
Rio Grande do Sul;Roubo de carga;2017;8;40
Rio Grande do Sul;Roubo de veículo;2017;8;1345
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2017;8;9
Rio Grande do Sul;Tentativa de homicídio;2017;8;282
Rio Grande do Sul;Estupro;2017;9;156
Rio Grande do Sul;Furto de veículo;2017;9;1323
Rio Grande do Sul;Homicídio doloso;2017;9;240
Rio Grande do Sul;Lesão corporal seguida de morte;2017;9;3
Rio Grande do Sul;Roubo a instituição financeira;2017;9;6
Rio Grande do Sul;Roubo de carga;2017;9;36
Rio Grande do Sul;Roubo de veículo;2017;9;1284
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2017;9;11
Rio Grande do Sul;Tentativa de homicídio;2017;9;344
Rio Grande do Sul;Estupro;2017;10;144
Rio Grande do Sul;Furto de veículo;2017;10;1416
Rio Grande do Sul;Homicídio doloso;2017;10;187
Rio Grande do Sul;Lesão corporal seguida de morte;2017;10;4
Rio Grande do Sul;Roubo a instituição financeira;2017;10;4
Rio Grande do Sul;Roubo de carga;2017;10;42
Rio Grande do Sul;Roubo de veículo;2017;10;1478
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2017;10;8
Rio Grande do Sul;Tentativa de homicídio;2017;10;293
Rio Grande do Sul;Estupro;2017;11;164
Rio Grande do Sul;Furto de veículo;2017;11;1305
Rio Grande do Sul;Homicídio doloso;2017;11;189
Rio Grande do Sul;Lesão corporal seguida de morte;2017;11;2
Rio Grande do Sul;Roubo a instituição financeira;2017;11;5
Rio Grande do Sul;Roubo de carga;2017;11;31
Rio Grande do Sul;Roubo de veículo;2017;11;1516
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2017;11;9
Rio Grande do Sul;Tentativa de homicídio;2017;11;293
Rio Grande do Sul;Estupro;2017;12;195
Rio Grande do Sul;Furto de veículo;2017;12;1319
Rio Grande do Sul;Homicídio doloso;2017;12;221
Rio Grande do Sul;Lesão corporal seguida de morte;2017;12;6
Rio Grande do Sul;Roubo a instituição financeira;2017;12;0
Rio Grande do Sul;Roubo de carga;2017;12;56
Rio Grande do Sul;Roubo de veículo;2017;12;1311
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2017;12;8
Rio Grande do Sul;Tentativa de homicídio;2017;12;320
Rio Grande do Sul;Estupro;2018;1;198
Rio Grande do Sul;Furto de veículo;2018;1;1316
Rio Grande do Sul;Homicídio doloso;2018;1;209
Rio Grande do Sul;Lesão corporal seguida de morte;2018;1;1
Rio Grande do Sul;Roubo a instituição financeira;2018;1;2
Rio Grande do Sul;Roubo de carga;2018;1;67
Rio Grande do Sul;Roubo de veículo;2018;1;1564
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2018;1;8
Rio Grande do Sul;Tentativa de homicídio;2018;1;295
Rio Grande do Sul;Estupro;2018;2;139
Rio Grande do Sul;Furto de veículo;2018;2;1153
Rio Grande do Sul;Homicídio doloso;2018;2;180
Rio Grande do Sul;Lesão corporal seguida de morte;2018;2;3
Rio Grande do Sul;Roubo a instituição financeira;2018;2;4
Rio Grande do Sul;Roubo de carga;2018;2;39
Rio Grande do Sul;Roubo de veículo;2018;2;1414
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2018;2;5
Rio Grande do Sul;Tentativa de homicídio;2018;2;304
Rio Grande do Sul;Estupro;2018;3;164
Rio Grande do Sul;Furto de veículo;2018;3;1328
Rio Grande do Sul;Homicídio doloso;2018;3;216
Rio Grande do Sul;Lesão corporal seguida de morte;2018;3;5
Rio Grande do Sul;Roubo a instituição financeira;2018;3;5
Rio Grande do Sul;Roubo de carga;2018;3;33
Rio Grande do Sul;Roubo de veículo;2018;3;1634
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2018;3;8
Rio Grande do Sul;Tentativa de homicídio;2018;3;327
Rio Grande do Sul;Estupro;2018;4;153
Rio Grande do Sul;Furto de veículo;2018;4;1251
Rio Grande do Sul;Homicídio doloso;2018;4;191
Rio Grande do Sul;Lesão corporal seguida de morte;2018;4;3
Rio Grande do Sul;Roubo a instituição financeira;2018;4;2
Rio Grande do Sul;Roubo de carga;2018;4;20
Rio Grande do Sul;Roubo de veículo;2018;4;1482
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2018;4;11
Rio Grande do Sul;Tentativa de homicídio;2018;4;304
Rio Grande do Sul;Estupro;2018;5;142
Rio Grande do Sul;Furto de veículo;2018;5;1136
Rio Grande do Sul;Homicídio doloso;2018;5;147
Rio Grande do Sul;Lesão corporal seguida de morte;2018;5;1
Rio Grande do Sul;Roubo a instituição financeira;2018;5;4
Rio Grande do Sul;Roubo de carga;2018;5;26
Rio Grande do Sul;Roubo de veículo;2018;5;1268
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2018;5;8
Rio Grande do Sul;Tentativa de homicídio;2018;5;231
Rio Grande do Sul;Estupro;2018;6;108
Rio Grande do Sul;Furto de veículo;2018;6;1192
Rio Grande do Sul;Homicídio doloso;2018;6;167
Rio Grande do Sul;Lesão corporal seguida de morte;2018;6;1
Rio Grande do Sul;Roubo a instituição financeira;2018;6;4
Rio Grande do Sul;Roubo de carga;2018;6;25
Rio Grande do Sul;Roubo de veículo;2018;6;1357
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2018;6;9
Rio Grande do Sul;Tentativa de homicídio;2018;6;212
Rio Grande do Sul;Estupro;2018;7;137
Rio Grande do Sul;Furto de veículo;2018;7;1168
Rio Grande do Sul;Homicídio doloso;2018;7;154
Rio Grande do Sul;Lesão corporal seguida de morte;2018;7;4
Rio Grande do Sul;Roubo a instituição financeira;2018;7;11
Rio Grande do Sul;Roubo de carga;2018;7;24
Rio Grande do Sul;Roubo de veículo;2018;7;1284
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2018;7;6
Rio Grande do Sul;Tentativa de homicídio;2018;7;236
Rio Grande do Sul;Estupro;2018;8;48
Rio Grande do Sul;Furto de veículo;2018;8;724
Rio Grande do Sul;Homicídio doloso;2018;8;99
Rio Grande do Sul;Lesão corporal seguida de morte;2018;8;2
Rio Grande do Sul;Roubo a instituição financeira;2018;8;0
Rio Grande do Sul;Roubo de carga;2018;8;17
Rio Grande do Sul;Roubo de veículo;2018;8;1175
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2018;8;4
Rio Grande do Sul;Tentativa de homicídio;2018;8;99
Rio Grande do Sul;Estupro;2018;9;141
Rio Grande do Sul;Furto de veículo;2018;9;1227
Rio Grande do Sul;Homicídio doloso;2018;9;169
Rio Grande do Sul;Lesão corporal seguida de morte;2018;9;3
Rio Grande do Sul;Roubo a instituição financeira;2018;9;4
Rio Grande do Sul;Roubo de carga;2018;9;28
Rio Grande do Sul;Roubo de veículo;2018;9;1193
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2018;9;4
Rio Grande do Sul;Tentativa de homicídio;2018;9;214
Rio Grande do Sul;Estupro;2018;10;143
Rio Grande do Sul;Furto de veículo;2018;10;1227
Rio Grande do Sul;Homicídio doloso;2018;10;154
Rio Grande do Sul;Lesão corporal seguida de morte;2018;10;2
Rio Grande do Sul;Roubo a instituição financeira;2018;10;1
Rio Grande do Sul;Roubo de carga;2018;10;34
Rio Grande do Sul;Roubo de veículo;2018;10;1362
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2018;10;5
Rio Grande do Sul;Tentativa de homicídio;2018;10;240
Rio Grande do Sul;Estupro;2018;11;119
Rio Grande do Sul;Furto de veículo;2018;11;1033
Rio Grande do Sul;Homicídio doloso;2018;11;169
Rio Grande do Sul;Lesão corporal seguida de morte;2018;11;0
Rio Grande do Sul;Roubo a instituição financeira;2018;11;6
Rio Grande do Sul;Roubo de carga;2018;11;33
Rio Grande do Sul;Roubo de veículo;2018;11;1201
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2018;11;6
Rio Grande do Sul;Tentativa de homicídio;2018;11;220
Rio Grande do Sul;Estupro;2018;12;162
Rio Grande do Sul;Furto de veículo;2018;12;1000
Rio Grande do Sul;Homicídio doloso;2018;12;143
Rio Grande do Sul;Lesão corporal seguida de morte;2018;12;5
Rio Grande do Sul;Roubo a instituição financeira;2018;12;4
Rio Grande do Sul;Roubo de carga;2018;12;38
Rio Grande do Sul;Roubo de veículo;2018;12;994
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2018;12;7
Rio Grande do Sul;Tentativa de homicídio;2018;12;244
Rio Grande do Sul;Estupro;2019;1;131
Rio Grande do Sul;Furto de veículo;2019;1;1016
Rio Grande do Sul;Homicídio doloso;2019;1;194
Rio Grande do Sul;Lesão corporal seguida de morte;2019;1;1
Rio Grande do Sul;Roubo a instituição financeira;2019;1;1
Rio Grande do Sul;Roubo de carga;2019;1;46
Rio Grande do Sul;Roubo de veículo;2019;1;1192
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2019;1;6
Rio Grande do Sul;Tentativa de homicídio;2019;1;267
Rio Grande do Sul;Estupro;2019;2;128
Rio Grande do Sul;Furto de veículo;2019;2;1040
Rio Grande do Sul;Homicídio doloso;2019;2;134
Rio Grande do Sul;Lesão corporal seguida de morte;2019;2;2
Rio Grande do Sul;Roubo a instituição financeira;2019;2;6
Rio Grande do Sul;Roubo de carga;2019;2;32
Rio Grande do Sul;Roubo de veículo;2019;2;1095
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2019;2;4
Rio Grande do Sul;Tentativa de homicídio;2019;2;266
Rio Grande do Sul;Estupro;2019;3;110
Rio Grande do Sul;Furto de veículo;2019;3;1127
Rio Grande do Sul;Homicídio doloso;2019;3;133
Rio Grande do Sul;Lesão corporal seguida de morte;2019;3;3
Rio Grande do Sul;Roubo a instituição financeira;2019;3;2
Rio Grande do Sul;Roubo de carga;2019;3;19
Rio Grande do Sul;Roubo de veículo;2019;3;938
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2019;3;6
Rio Grande do Sul;Tentativa de homicídio;2019;3;257
Rio Grande do Sul;Estupro;2019;4;102
Rio Grande do Sul;Furto de veículo;2019;4;1117
Rio Grande do Sul;Homicídio doloso;2019;4;136
Rio Grande do Sul;Lesão corporal seguida de morte;2019;4;0
Rio Grande do Sul;Roubo a instituição financeira;2019;4;4
Rio Grande do Sul;Roubo de carga;2019;4;20
Rio Grande do Sul;Roubo de veículo;2019;4;1004
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2019;4;7
Rio Grande do Sul;Tentativa de homicídio;2019;4;257
Rio Grande do Sul;Estupro;2019;5;102
Rio Grande do Sul;Furto de veículo;2019;5;1145
Rio Grande do Sul;Homicídio doloso;2019;5;128
Rio Grande do Sul;Lesão corporal seguida de morte;2019;5;3
Rio Grande do Sul;Roubo a instituição financeira;2019;5;4
Rio Grande do Sul;Roubo de carga;2019;5;24
Rio Grande do Sul;Roubo de veículo;2019;5;898
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2019;5;4
Rio Grande do Sul;Tentativa de homicídio;2019;5;192
Rio Grande do Sul;Estupro;2019;6;84
Rio Grande do Sul;Furto de veículo;2019;6;981
Rio Grande do Sul;Homicídio doloso;2019;6;135
Rio Grande do Sul;Lesão corporal seguida de morte;2019;6;1
Rio Grande do Sul;Roubo a instituição financeira;2019;6;1
Rio Grande do Sul;Roubo de carga;2019;6;20
Rio Grande do Sul;Roubo de veículo;2019;6;851
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2019;6;5
Rio Grande do Sul;Tentativa de homicídio;2019;6;190
Rio Grande do Sul;Estupro;2019;7;84
Rio Grande do Sul;Furto de veículo;2019;7;1006
Rio Grande do Sul;Homicídio doloso;2019;7;129
Rio Grande do Sul;Lesão corporal seguida de morte;2019;7;2
Rio Grande do Sul;Roubo a instituição financeira;2019;7;1
Rio Grande do Sul;Roubo de carga;2019;7;29
Rio Grande do Sul;Roubo de veículo;2019;7;863
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2019;7;4
Rio Grande do Sul;Tentativa de homicídio;2019;7;191
Rio Grande do Sul;Estupro;2019;8;110
Rio Grande do Sul;Homicídio doloso;2019;8;101
Rio Grande do Sul;Lesão corporal seguida de morte;2019;8;2
Rio Grande do Sul;Roubo a instituição financeira;2019;8;3
Rio Grande do Sul;Roubo de carga;2019;8;19
Rio Grande do Sul;Roubo de veículo;2019;8;908
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2019;8;8
Rio Grande do Sul;Tentativa de homicídio;2019;8;173
Rio Grande do Sul;Estupro;2019;9;83
Rio Grande do Sul;Furto de veículo;2019;9;986
Rio Grande do Sul;Homicídio doloso;2019;9;114
Rio Grande do Sul;Lesão corporal seguida de morte;2019;9;0
Rio Grande do Sul;Roubo a instituição financeira;2019;9;2
Rio Grande do Sul;Roubo de carga;2019;9;15
Rio Grande do Sul;Roubo de veículo;2019;9;752
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2019;9;4
Rio Grande do Sul;Tentativa de homicídio;2019;9;179
Rio Grande do Sul;Estupro;2019;10;101
Rio Grande do Sul;Furto de veículo;2019;10;1044
Rio Grande do Sul;Homicídio doloso;2019;10;112
Rio Grande do Sul;Lesão corporal seguida de morte;2019;10;1
Rio Grande do Sul;Roubo a instituição financeira;2019;10;6
Rio Grande do Sul;Roubo de carga;2019;10;11
Rio Grande do Sul;Roubo de veículo;2019;10;801
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2019;10;1
Rio Grande do Sul;Tentativa de homicídio;2019;10;221
Rio Grande do Sul;Estupro;2019;11;103
Rio Grande do Sul;Furto de veículo;2019;11;1050
Rio Grande do Sul;Homicídio doloso;2019;11;115
Rio Grande do Sul;Lesão corporal seguida de morte;2019;11;3
Rio Grande do Sul;Roubo a instituição financeira;2019;11;0
Rio Grande do Sul;Roubo de carga;2019;11;25
Rio Grande do Sul;Roubo de veículo;2019;11;835
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2019;11;7
Rio Grande do Sul;Tentativa de homicídio;2019;11;202
Rio Grande do Sul;Estupro;2019;12;85
Rio Grande do Sul;Furto de veículo;2019;12;1035
Rio Grande do Sul;Homicídio doloso;2019;12;162
Rio Grande do Sul;Lesão corporal seguida de morte;2019;12;3
Rio Grande do Sul;Roubo a instituição financeira;2019;12;3
Rio Grande do Sul;Roubo de carga;2019;12;28
Rio Grande do Sul;Roubo de veículo;2019;12;813
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2019;12;8
Rio Grande do Sul;Tentativa de homicídio;2019;12;222
Rio Grande do Sul;Estupro;2020;1;100
Rio Grande do Sul;Furto de veículo;2020;1;1084
Rio Grande do Sul;Homicídio doloso;2020;1;133
Rio Grande do Sul;Lesão corporal seguida de morte;2020;1;2
Rio Grande do Sul;Roubo a instituição financeira;2020;1;1
Rio Grande do Sul;Roubo de carga;2020;1;25
Rio Grande do Sul;Roubo de veículo;2020;1;887
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2020;1;5
Rio Grande do Sul;Tentativa de homicídio;2020;1;212
Rio Grande do Sul;Estupro;2020;2;87
Rio Grande do Sul;Furto de veículo;2020;2;1035
Rio Grande do Sul;Homicídio doloso;2020;2;153
Rio Grande do Sul;Lesão corporal seguida de morte;2020;2;0
Rio Grande do Sul;Roubo a instituição financeira;2020;2;1
Rio Grande do Sul;Roubo de carga;2020;2;15
Rio Grande do Sul;Roubo de veículo;2020;2;901
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2020;2;7
Rio Grande do Sul;Tentativa de homicídio;2020;2;247
Rio Grande do Sul;Estupro;2020;3;71
Rio Grande do Sul;Furto de veículo;2020;3;905
Rio Grande do Sul;Homicídio doloso;2020;3;127
Rio Grande do Sul;Lesão corporal seguida de morte;2020;3;3
Rio Grande do Sul;Roubo a instituição financeira;2020;3;0
Rio Grande do Sul;Roubo de carga;2020;3;11
Rio Grande do Sul;Roubo de veículo;2020;3;852
Rio Grande do Sul;Roubo seguido de morte (latrocínio);2020;3;1
Rio Grande do Sul;Tentativa de homicídio;2020;3;236
Rondônia;Estupro;2015;1;54
Rondônia;Furto de veículo;2015;1;267
Rondônia;Homicídio doloso;2015;1;35
Rondônia;Lesão corporal seguida de morte;2015;1;0
Rondônia;Roubo a instituição financeira;2015;1;1
Rondônia;Roubo de carga;2015;1;0
Rondônia;Roubo de veículo;2015;1;130
Rondônia;Roubo seguido de morte (latrocínio);2015;1;3
Rondônia;Tentativa de homicídio;2015;1;82
Rondônia;Estupro;2015;2;45
Rondônia;Furto de veículo;2015;2;272
Rondônia;Homicídio doloso;2015;2;39
Rondônia;Lesão corporal seguida de morte;2015;2;0
Rondônia;Roubo a instituição financeira;2015;2;1
Rondônia;Roubo de carga;2015;2;0
Rondônia;Roubo de veículo;2015;2;138
Rondônia;Roubo seguido de morte (latrocínio);2015;2;2
Rondônia;Tentativa de homicídio;2015;2;68
Rondônia;Estupro;2015;3;64
Rondônia;Furto de veículo;2015;3;266
Rondônia;Homicídio doloso;2015;3;42
Rondônia;Lesão corporal seguida de morte;2015;3;0
Rondônia;Roubo a instituição financeira;2015;3;1
Rondônia;Roubo de carga;2015;3;0
Rondônia;Roubo de veículo;2015;3;181
Rondônia;Roubo seguido de morte (latrocínio);2015;3;0
Rondônia;Tentativa de homicídio;2015;3;72
Rondônia;Estupro;2015;4;54
Rondônia;Furto de veículo;2015;4;279
Rondônia;Homicídio doloso;2015;4;47
Rondônia;Lesão corporal seguida de morte;2015;4;1
Rondônia;Roubo a instituição financeira;2015;4;0
Rondônia;Roubo de carga;2015;4;1
Rondônia;Roubo de veículo;2015;4;145
Rondônia;Roubo seguido de morte (latrocínio);2015;4;0
Rondônia;Tentativa de homicídio;2015;4;79
Rondônia;Estupro;2015;5;62
Rondônia;Furto de veículo;2015;5;290
Rondônia;Homicídio doloso;2015;5;45
Rondônia;Lesão corporal seguida de morte;2015;5;0
Rondônia;Roubo a instituição financeira;2015;5;0
Rondônia;Roubo de carga;2015;5;0
Rondônia;Roubo de veículo;2015;5;131
Rondônia;Roubo seguido de morte (latrocínio);2015;5;3
Rondônia;Tentativa de homicídio;2015;5;82
Rondônia;Estupro;2015;6;56
Rondônia;Furto de veículo;2015;6;272
Rondônia;Homicídio doloso;2015;6;33
Rondônia;Lesão corporal seguida de morte;2015;6;1
Rondônia;Roubo a instituição financeira;2015;6;2
Rondônia;Roubo de carga;2015;6;0
Rondônia;Roubo de veículo;2015;6;134
Rondônia;Roubo seguido de morte (latrocínio);2015;6;0
Rondônia;Tentativa de homicídio;2015;6;78
Rondônia;Estupro;2015;7;59
Rondônia;Furto de veículo;2015;7;218
Rondônia;Homicídio doloso;2015;7;34
Rondônia;Lesão corporal seguida de morte;2015;7;0
Rondônia;Roubo a instituição financeira;2015;7;2
Rondônia;Roubo de carga;2015;7;0
Rondônia;Roubo de veículo;2015;7;194
Rondônia;Roubo seguido de morte (latrocínio);2015;7;2
Rondônia;Tentativa de homicídio;2015;7;79
Rondônia;Estupro;2015;8;52
Rondônia;Furto de veículo;2015;8;255
Rondônia;Homicídio doloso;2015;8;49
Rondônia;Lesão corporal seguida de morte;2015;8;0
Rondônia;Roubo a instituição financeira;2015;8;2
Rondônia;Roubo de carga;2015;8;1
Rondônia;Roubo de veículo;2015;8;165
Rondônia;Roubo seguido de morte (latrocínio);2015;8;1
Rondônia;Tentativa de homicídio;2015;8;70
Rondônia;Estupro;2015;9;65
Rondônia;Furto de veículo;2015;9;255
Rondônia;Homicídio doloso;2015;9;36
Rondônia;Lesão corporal seguida de morte;2015;9;0
Rondônia;Roubo a instituição financeira;2015;9;4
Rondônia;Roubo de carga;2015;9;0
Rondônia;Roubo de veículo;2015;9;117
Rondônia;Roubo seguido de morte (latrocínio);2015;9;1
Rondônia;Tentativa de homicídio;2015;9;57
Rondônia;Estupro;2015;10;64
Rondônia;Furto de veículo;2015;10;281
Rondônia;Homicídio doloso;2015;10;39
Rondônia;Lesão corporal seguida de morte;2015;10;0
Rondônia;Roubo a instituição financeira;2015;10;3
Rondônia;Roubo de carga;2015;10;0
Rondônia;Roubo de veículo;2015;10;132
Rondônia;Roubo seguido de morte (latrocínio);2015;10;1
Rondônia;Tentativa de homicídio;2015;10;89
Rondônia;Estupro;2015;11;56
Rondônia;Furto de veículo;2015;11;332
Rondônia;Homicídio doloso;2015;11;43
Rondônia;Lesão corporal seguida de morte;2015;11;1
Rondônia;Roubo a instituição financeira;2015;11;1
Rondônia;Roubo de carga;2015;11;1
Rondônia;Roubo de veículo;2015;11;167
Rondônia;Roubo seguido de morte (latrocínio);2015;11;0
Rondônia;Tentativa de homicídio;2015;11;71
Rondônia;Estupro;2015;12;61
Rondônia;Furto de veículo;2015;12;317
Rondônia;Homicídio doloso;2015;12;55
Rondônia;Lesão corporal seguida de morte;2015;12;0
Rondônia;Roubo a instituição financeira;2015;12;0
Rondônia;Roubo de carga;2015;12;0
Rondônia;Roubo de veículo;2015;12;161
Rondônia;Roubo seguido de morte (latrocínio);2015;12;2
Rondônia;Tentativa de homicídio;2015;12;81
Rondônia;Estupro;2016;1;70
Rondônia;Furto de veículo;2016;1;334
Rondônia;Homicídio doloso;2016;1;45
Rondônia;Lesão corporal seguida de morte;2016;1;0
